KE_ID	KE_TITLE	MESH_ID	MESH_BRANCH	MESH_TITLE	SCORE
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D026941	D	Sodium Channel Blockers	0.0295
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D004562	E	Electrocardiography	0.027
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D007473	D	Ion Channels	0.024
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D001919	C	Bradycardia	0.0236
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D055815	M	Young Adult	0.021
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D004417	C	Dyspnea	0.0204
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D003937	E	Diagnosis, Differential	0.0202
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D008564	G	Membrane Potentials	0.0197
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D006333	C	Heart Failure	0.0194
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D012307	E	Risk Factors	0.0176
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D015220	D	Calcium Channels	0.0176
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D017147	E	Defibrillators, Implantable	0.0172
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D004039	E	Diet, Sodium-Restricted	0.016
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D006973	C	Hypertension	0.016
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D050994	D	Voltage-Dependent Anion Channels	0.0159
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D000369	M	Aged, 80 and over	0.0142
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D008801	D	Mexiletine	0.0136
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D064233	D	Sulfonylurea Receptors	0.0134
https://identifiers.org/aop.events/598	modulation, sodium channel	http://id.nlm.nih.gov/mesh/D015640	G	Ion Channel Gating	0.0127
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.9813
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D012640	C	Seizures	0.9417
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D004827	C	Epilepsy	0.8048
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000927	D	Anticonvulsants	0.6164
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D004569	E	Electroencephalography	0.2744
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.2708
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D003294	C	Seizures, Febrile	0.2634
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D013226	C	Status Epilepticus	0.1834
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D001921	A	Brain	0.1794
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D003937	E	Diagnosis, Differential	0.1672
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D004828	C	Epilepsies, Partial	0.1536
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D002648	M	Child	0.1429
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000293	M	Adolescent	0.1254
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D002675	M	Child, Preschool	0.1184
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.1183
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D055815	M	Young Adult	0.1082
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D008875	M	Middle Aged	0.1057
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D004829	C	Epilepsy, Generalized	0.0825
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000368	M	Aged	0.0778
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000069279	C	Drug Resistant Epilepsy	0.0726
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D003645	C	Death, Sudden	0.0679
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D016896	E	Treatment Outcome	0.0633
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D007223	M	Infant	0.0551
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D017809	E	Fatal Outcome	0.0451
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D062550	D	NAV1.1 Voltage-Gated Sodium Channel	0.0341
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D006760	E	Hospitalization	0.0285
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D012307	E	Risk Factors	0.0284
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D013577	C	Syndrome	0.027
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D008279	E	Magnetic Resonance Imaging	0.0254
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D000369	M	Aged, 80 and over	0.0231
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D018450	C	Disease Progression	0.0192
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D020195	C	Epilepsy, Reflex	0.018
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D004562	E	Electrocardiography	0.0177
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D013001	F	Somatoform Disorders	0.0177
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D004283	C	Dog Diseases	0.0176
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D017677	I	Age Distribution	0.0166
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D007231	M	Infant, Newborn	0.0142
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D012008	C	Recurrence	0.0142
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D001927	C	Brain Diseases	0.0136
https://identifiers.org/aop.events/613	Occurrence, Epileptic seizure	http://id.nlm.nih.gov/mesh/D014839	C	Vomiting	0.0129
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.978
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.1972
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000368	M	Aged	0.1877
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D003937	E	Diagnosis, Differential	0.1718
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D008875	M	Middle Aged	0.1525
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D004562	E	Electrocardiography	0.1377
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D008279	E	Magnetic Resonance Imaging	0.11
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D001145	C	Arrhythmias, Cardiac	0.1082
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D012307	E	Risk Factors	0.1067
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D004417	C	Dyspnea	0.1001
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D006333	C	Heart Failure	0.0917
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000402	C	Airway Obstruction	0.0669
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000369	M	Aged, 80 and over	0.0652
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D012008	C	Recurrence	0.0485
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D010991	E	Plethysmography	0.0473
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D006339	E	Heart Rate	0.0431
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000293	M	Adolescent	0.0417
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D016896	E	Treatment Outcome	0.0413
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D055815	M	Young Adult	0.0413
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D019028	E	Magnetic Resonance Imaging, Cine	0.0305
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D002319	A	Cardiovascular System	0.0284
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D006760	E	Hospitalization	0.0283
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D015444	G	Exercise	0.0282
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D049673	K	History, 20th Century	0.028
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D018589	C	Gastroparesis	0.0275
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D008526	A	Medulla Oblongata	0.0262
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D013577	C	Syndrome	0.0262
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D003645	C	Death, Sudden	0.0254
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D006323	C	Heart Arrest	0.0247
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D011659	E	Pulmonary Gas Exchange	0.0239
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.0234
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D000208	C	Acute Disease	0.0225
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D009733	N	Nursing Diagnosis	0.0225
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D004452	E	Echocardiography	0.0224
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D004576	E	Electromyography	0.0222
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D006973	C	Hypertension	0.0207
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D005767	C	Gastrointestinal Diseases	0.0192
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D010146	C	Pain	0.0171
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D008954	E	Models, Biological	0.0169
https://identifiers.org/aop.events/616	Occurrence, A paroxysmal depolarizing shift	http://id.nlm.nih.gov/mesh/D008564	G	Membrane Potentials	0.0165
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.9112
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D001921	A	Brain	0.8274
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009474	A	Neurons	0.7902
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.6031
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009415	A	Nerve Net	0.3487
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009488	H	Neurosciences	0.137
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009434	A	Neural Pathways	0.1277
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D049674	K	History, 21st Century	0.072
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D001927	C	Brain Diseases	0.0511
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D001930	C	Brain Injuries	0.0426
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D051379	B	Mice	0.0359
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D059907	E	Functional Neuroimaging	0.0341
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D008959	E	Models, Neurological	0.033
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D013569	A	Synapses	0.0304
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D008279	E	Magnetic Resonance Imaging	0.0278
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.0272
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D000375	G	Aging	0.0271
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D000544	F	Alzheimer Disease	0.0238
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D002540	A	Cerebral Cortex	0.0231
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D055495	G	Neurogenesis	0.0217
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D003071	F	Cognition	0.0205
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D035843	H	Biomedical Research	0.02
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D001926	C	Brain Death	0.0195
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D001931	E	Brain Mapping	0.0184
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D000223	F	Adaptation, Psychological	0.018
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D020925	C	Hypoxia-Ischemia, Brain	0.0164
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009473	G	Neuronal Plasticity	0.0146
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D008568	F	Memory	0.0138
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009420	A	Nervous System	0.0129
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D059290	A	Dopaminergic Neurons	0.0122
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D003226	N	Congresses as Topic	0.0121
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D019636	C	Neurodegenerative Diseases	0.0119
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009424	G	Nervous System Physiological Phenomena	0.0116
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009462	H	Neurology	0.0115
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D014851	F	Wakefulness	0.0113
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D001369	A	Axons	0.0107
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009043	F	Motor Activity	0.0107
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D009435	G	Synaptic Transmission	0.0103
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D007858	F	Learning	0.0098
https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	http://id.nlm.nih.gov/mesh/D059906	E	Neuroimaging	0.0098
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.9053
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D050486	D	Serotonin Plasma Membrane Transport Proteins	0.8899
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D012701	D	Serotonin	0.6083
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D050483	D	Dopamine Plasma Membrane Transport Proteins	0.5414
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.4131
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D027701	D	Organic Cation Transport Proteins	0.3627
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D057809	A	HEK293 Cells	0.2017
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D001921	A	Brain	0.1715
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D001692	G	Biological Transport	0.1389
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D015394	G	Molecular Structure	0.1152
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D013329	G	Structure-Activity Relationship	0.0786
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D050493	D	Vesicular Monoamine Transport Proteins	0.0761
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D014365	D	Tryptophan Hydroxylase	0.0711
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D000075102	D	Organic Cation Transporter 2	0.0685
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D011985	D	Receptors, Serotonin	0.068
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D051381	B	Rats	0.0667
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D013237	G	Stereoisomerism	0.0511
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D008958	E	Models, Molecular	0.0509
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D051379	B	Mice	0.0467
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D004305	G	Dose-Response Relationship, Drug	0.0431
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D044405	D	Receptor, Serotonin, 5-HT2C	0.04
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D044302	D	Receptor, Serotonin, 5-HT1B	0.0361
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D011405	D	Propafenone	0.035
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D011759	D	Pyrrolidines	0.0338
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D007700	G	Kinetics	0.0329
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D018360	E	Crystallography, X-Ray	0.0302
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D004759	A	Enterochromaffin Cells	0.0291
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D050485	D	GABA Plasma Membrane Transport Proteins	0.0279
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D017366	D	Serotonin Receptor Agonists	0.0264
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D013379	G	Substrate Specificity	0.0257
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D050484	D	Norepinephrine Plasma Membrane Transport Proteins	0.0257
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D004298	D	Dopamine	0.025
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D019275	D	Radiopharmaceuticals	0.0247
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D007004	D	Hypoglycemic Agents	0.0225
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D029362	D	Organic Anion Transporters, Sodium-Independent	0.0206
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D001142	D	Aromatic-L-Amino-Acid Decarboxylases	0.0186
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D011487	G	Protein Conformation	0.0172
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D017207	B	Rats, Sprague-Dawley	0.0167
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D009865	A	Oocytes	0.0165
https://identifiers.org/aop.events/619	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)	http://id.nlm.nih.gov/mesh/D027361	D	Organic Anion Transporters	0.016
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.9725
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D002923	A	Cilia	0.7944
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.2603
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.136
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D009068	G	Movement	0.1295
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D030342	C	Genetic Diseases, Inborn	0.1222
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D010166	E	Palliative Care	0.1173
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D002908	C	Chronic Disease	0.1087
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D008889	M	Military Personnel	0.0659
https://identifiers.org/aop.events/621	Increase, cilia movement	http://id.nlm.nih.gov/mesh/D000368	M	Aged	0.0568
